WTA;Location;Tournament;Date;Tier;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
4;Adelaide;Adelaide International 1;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Paolini J.;Sanders S.;52;135;1178;573;7;5;6;2;;;2;0;Completed;1,9;1,9;1,93;1,95;1,95;2,21;1,88;1,92
4;Adelaide;Adelaide International 1;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Samsonova L.;Sherif M.;39;63;1542;1049;7;6;6;4;;;2;0;Completed;1,28;3,75;1,3;3,88;1,33;3,92;1,29;3,54
4;Adelaide;Adelaide International 1;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Kalinina A.;Cirstea S.;51;38;1188;1618;6;3;6;2;;;2;0;Completed;2,1;1,72;2,13;1,79;2,29;1,8;2,11;1,72
4;Adelaide;Adelaide International 1;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Gauff C.;Siniakova K.;19;49;2575;1220;6;1;6;2;;;2;0;Completed;1,28;3,75;1,33;3,62;1,33;4,15;1,28;3,61
4;Adelaide;Adelaide International 1;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Brengle M.;Peterson R.;59;93;1102;853;6;3;6;2;;;2;0;Completed;2,75;1,44;2,8;1,5;2,85;1,5;2,72;1,45
4;Adelaide;Adelaide International 1;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Konjuh A.;Vondrousova M.;65;34;1033;1701;4;6;6;2;7;6;2;1;Completed;2,75;1,44;2,93;1,47;2,95;1,51;2,75;1,44
4;Adelaide;Adelaide International 1;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Davis L.;Paolini J.;95;52;834;1178;4;6;6;4;6;4;2;1;Completed;2,62;1,5;2,74;1,52;3;1,52;2,67;1,47
4;Adelaide;Adelaide International 1;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Keys M.;Martincova T.;87;48;874;1226;6;1;6;3;;;2;0;Completed;1,5;2,62;1,43;3,1;1,5;3,25;1,4;2,92
4;Adelaide;Adelaide International 1;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Samsonova L.;Parrizas Diaz N.;39;64;1542;1043;6;2;6;1;;;2;0;Completed;1,5;2,62;1,56;2,6;1,56;2,7;1,5;2,58
4;Adelaide;Adelaide International 1;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Riske A.;Kalinina A.;57;51;1121;1188;6;1;6;3;;;2;0;Completed;1,9;1,9;1,98;1,93;1,98;2,05;1,89;1,91
4;Adelaide;Adelaide International 1;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Gauff C.;Kostyuk M.;19;50;2575;1215;6;3;5;7;6;3;2;1;Completed;1,33;3,4;1,35;3,5;1,36;3,84;1,32;3,33
4;Adelaide;Adelaide International 1;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Zidansek T.;Inglis M.;31;139;1876;559;6;2;6;1;;;2;0;Completed;1,3;3,5;1,28;4,08;1,33;4,08;1,28;3,67
4;Adelaide;Adelaide International 1;13/01/2022;WTA500;Outdoor;Hard;Quarterfinals;3;Riske A.;Brengle M.;57;59;1121;1102;3;3;;;;;0;0;Retired;1,61;2,3;1,6;2,51;1,69;2,51;1,59;2,34
4;Adelaide;Adelaide International 1;13/01/2022;WTA500;Outdoor;Hard;Quarterfinals;3;Gauff C.;Konjuh A.;19;65;2575;1033;6;3;6;4;;;2;0;Completed;1,3;3,5;1,35;3,55;1,35;3,74;1,31;3,43
4;Adelaide;Adelaide International 1;13/01/2022;WTA500;Outdoor;Hard;Quarterfinals;3;Zidansek T.;Davis L.;31;95;1876;834;7;6;7;6;;;2;0;Completed;1,57;2,37;1,66;2,37;1,67;2,5;1,59;2,36
4;Adelaide;Adelaide International 1;13/01/2022;WTA500;Outdoor;Hard;Quarterfinals;3;Keys M.;Samsonova L.;87;39;874;1542;6;3;3;6;6;3;2;1;Completed;1,61;2,3;1,63;2,43;1,67;2,49;1,61;2,31
4;Adelaide;Adelaide International 1;14/01/2022;WTA500;Outdoor;Hard;Semifinals;3;Riske A.;Zidansek T.;57;31;1121;1876;;;;;;;;;Walkover;1,8;2;1,78;2,16;1,83;2,2;1,75;2,08
4;Adelaide;Adelaide International 1;14/01/2022;WTA500;Outdoor;Hard;Semifinals;3;Keys M.;Gauff C.;87;19;874;2575;3;6;6;2;7;5;2;1;Completed;2,3;1,61;2,43;1,63;2,51;1,67;2,34;1,6
4;Adelaide;Adelaide International 1;15/01/2022;WTA500;Outdoor;Hard;The Final;3;Keys M.;Riske A.;87;57;874;1121;6;1;6;2;;;2;0;Completed;1,28;3,75;1,37;3,38;1,37;3,82;1,3;3,52
5;Sydney;Sydney Tennis Classic;10/01/2022;WTA500;Outdoor;Hard;1st Round;3;Badosa P.;Ostapenko J.;9;28;3849;2060;7;6;6;1;;;2;0;Completed;1,36;3,2;1,44;2,98;1,52;3,2;1,4;2,89
5;Sydney;Sydney Tennis Classic;10/01/2022;WTA500;Outdoor;Hard;1st Round;3;Kontaveit A.;Zhang S.;7;60;4351;1096;6;3;6;3;;;2;0;Completed;1,14;5,5;1,14;6,48;1,16;6,5;1,13;5,72
5;Sydney;Sydney Tennis Classic;10/01/2022;WTA500;Outdoor;Hard;1st Round;3;Kvitova P.;Rus A.;21;66;2530;1031;3;6;7;6;7;5;2;1;Completed;1,22;4,33;1,25;4,42;1,25;4,66;1,22;4,19
5;Sydney;Sydney Tennis Classic;10/01/2022;WTA500;Outdoor;Hard;1st Round;3;Cristian J.;Hon P.;73;223;954;320;7;6;7;5;;;2;0;Completed;1,66;2,2;1,69;2,27;1,83;2,35;1,72;2,1
5;Sydney;Sydney Tennis Classic;10/01/2022;WTA500;Outdoor;Hard;1st Round;3;Kasatkina D.;Kenin S.;26;12;2235;3016;6;4;6;0;;;2;0;Completed;1,9;1,9;1,94;1,94;2,06;1,96;1,9;1,88
5;Sydney;Sydney Tennis Classic;10/01/2022;WTA500;Outdoor;Hard;1st Round;3;Jabeur O.;Sharma A.;10;101;3455;806;6;1;6;3;;;2;0;Completed;1,2;4,5;1,18;5,6;1,2;5,75;1,17;4,95
5;Sydney;Sydney Tennis Classic;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Tomljanovic A.;Schmiedlova A.;45;90;1395;867;6;2;6;3;;;2;0;Completed;1,3;3,5;1,37;3,33;1,42;3,6;1,34;3,22
5;Sydney;Sydney Tennis Classic;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Ruse E.G.;Frech M.;82;105;880;769;6;2;3;6;6;4;2;1;Completed;1,61;2,3;1,73;2,21;1,75;2,34;1,66;2,2
5;Sydney;Sydney Tennis Classic;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Bencic B.;Haddad Maia B.;23;88;2415;868;6;3;6;2;;;2;0;Completed;1,3;3,5;1,32;3,71;1,33;4;1,3;3,48
5;Sydney;Sydney Tennis Classic;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Alexandrova E.;Shibahara E.;40;589;1511;72;6;4;6;4;;;2;0;Completed;1,11;6,5;1,14;6,61;1,19;6,61;1,13;5,98
5;Sydney;Sydney Tennis Classic;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Mertens E.;Ferro F.;20;104;2565;775;6;2;7;6;;;2;0;Completed;1,3;3,5;1,32;3,69;1,36;3,69;1,31;3,39
5;Sydney;Sydney Tennis Classic;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Dodin O.;Olmos G.;96;685;823;51;6;4;6;1;;;2;0;Completed;1,3;3,5;1,32;3,65;1,35;3,95;1,3;3,47
5;Sydney;Sydney Tennis Classic;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Garcia C.;Pegula J.;75;22;945;2500;6;4;7;6;;;2;0;Completed;4,5;1,2;3,86;1,3;6;1,3;4,16;1,22
5;Sydney;Sydney Tennis Classic;11/01/2022;WTA500;Outdoor;Hard;1st Round;3;Rybakina E.;Raducanu E.;13;18;2980;2595;6;0;6;1;;;2;0;Completed;1,5;2,62;1,48;2,83;1,6;2,92;1,5;2,58
5;Sydney;Sydney Tennis Classic;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Kontaveit A.;Ruse E.G.;7;82;4351;880;6;3;6;1;;;2;0;Completed;1,12;6;1,12;7,48;1,16;7,48;1,12;6,18
5;Sydney;Sydney Tennis Classic;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Jabeur O.;Kvitova P.;10;21;3455;2530;6;4;6;4;;;2;0;Completed;1,53;2,5;1,54;2,66;1,83;2,7;1,55;2,45
5;Sydney;Sydney Tennis Classic;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Kasatkina D.;Mertens E.;26;20;2235;2565;6;3;6;4;;;2;0;Completed;1,72;2,1;1,72;2,25;1,8;2,49;1,68;2,17
5;Sydney;Sydney Tennis Classic;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Muguruza G.;Alexandrova E.;3;40;5635;1511;6;1;7;6;;;2;0;Completed;1,4;3;1,4;3,22;1,42;3,3;1,38;3
5;Sydney;Sydney Tennis Classic;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Krejcikova B.;Cristian J.;4;73;5008;954;6;1;7;5;;;2;0;Completed;1,22;4,33;1,27;4,18;1,32;4,4;1,24;3,96
5;Sydney;Sydney Tennis Classic;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Garcia C.;Rybakina E.;75;13;945;2980;;;;;;;;;Walkover;5;1,16;5,89;1,17;6;1,2;5,17;1,16
5;Sydney;Sydney Tennis Classic;12/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Badosa P.;Tomljanovic A.;9;45;3849;1395;6;3;6;4;;;2;0;Completed;1,36;3,2;1,39;3,29;1,4;3,35;1,35;3,12
5;Sydney;Sydney Tennis Classic;13/01/2022;WTA500;Outdoor;Hard;2nd Round;3;Bencic B.;Dodin O.;23;96;2415;823;2;6;7;5;6;3;2;1;Completed;1,16;5;1,17;5,95;1,2;6;1,16;5,21
5;Sydney;Sydney Tennis Classic;13/01/2022;WTA500;Outdoor;Hard;Quarterfinals;3;Kontaveit A.;Jabeur O.;7;10;4351;3455;6;4;;;;;1;0;Retired;1,61;2,3;1,61;2,47;1,7;2,5;1,61;2,3
5;Sydney;Sydney Tennis Classic;13/01/2022;WTA500;Outdoor;Hard;Quarterfinals;3;Krejcikova B.;Garcia C.;4;75;5008;945;6;0;6;2;;;2;0;Completed;1,2;4,5;1,22;4,97;1,23;5,3;1,2;4,51
5;Sydney;Sydney Tennis Classic;13/01/2022;WTA500;Outdoor;Hard;Quarterfinals;3;Badosa P.;Bencic B.;9;23;3849;2415;7;6;3;6;6;3;2;1;Completed;1,57;2,37;1,5;2,77;1,57;3,02;1,49;2,61
5;Sydney;Sydney Tennis Classic;13/01/2022;WTA500;Outdoor;Hard;Quarterfinals;3;Kasatkina D.;Muguruza G.;26;3;2235;5635;6;4;6;4;;;2;0;Completed;2,62;1,5;2,65;1,54;2,94;1,55;2,62;1,49
5;Sydney;Sydney Tennis Classic;14/01/2022;WTA500;Outdoor;Hard;Semifinals;3;Krejcikova B.;Kontaveit A.;4;7;5008;4351;0;6;6;4;7;6;2;1;Completed;2,3;1,61;2,42;1,64;2,55;1,64;2,36;1,59
5;Sydney;Sydney Tennis Classic;14/01/2022;WTA500;Outdoor;Hard;Semifinals;3;Badosa P.;Kasatkina D.;9;26;3849;2235;6;2;6;2;;;2;0;Completed;1,8;2;1,76;2,2;1,82;2,3;1,74;2,1
5;Sydney;Sydney Tennis Classic;15/01/2022;WTA500;Outdoor;Hard;The Final;3;Badosa P.;Krejcikova B.;9;4;3849;5008;6;3;4;6;7;6;2;1;Completed;1,53;2,5;1,64;2,41;1,69;2,51;1,6;2,34
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Anisimova A.;Hartono A.;60;189;1060;363;2;6;6;4;6;3;2;1;Completed;1,1;7;1,09;8,85;1,11;9;1,08;7,85
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Zheng Q.;Sasnovich A.;108;76;719;923;6;3;1;6;7;6;2;1;Completed;2,1;1,72;2,26;1,7;2,28;1,8;2,15;1,71
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Svitolina E.;Ferro F.;17;101;2641;758;6;1;7;6;;;2;0;Completed;1,22;4,33;1,25;4,38;1,25;4,59;1,22;4,26
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Tan H.;Putintseva Y.;107;42;721;1400;6;3;6;3;;;2;0;Completed;3,4;1,33;3,58;1,33;3,66;1,35;3,44;1,31
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Bencic B.;Mladenovic K.;22;88;2415;860;6;4;6;3;;;2;0;Completed;1,14;5,5;1,12;7,43;1,17;7,5;1,13;6,02
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Giorgi C.;Potapova A.;33;68;1692;1015;6;4;6;0;;;2;0;Completed;1,8;2;1,79;2,13;1,9;2,13;1,8;2,01
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Sakkari M.;Maria T.;8;287;4071;234;6;4;7;6;;;2;0;Completed;1,03;15;1,03;17,17;1,03;19;1,02;14,68
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Sorribes Tormo S.;Flipkens K.;35;326;1588;192;6;4;6;1;;;2;0;Completed;1,22;4,33;1,28;3,99;1,28;4,5;1,24;4,03
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Pera B.;Alexandrova E.;105;45;728;1356;7;5;6;3;;;2;0;Completed;2,62;1,5;2,97;1,44;3;1,52;2,83;1,43
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Osaka N.;Osorio M.;14;50;2696;1167;6;3;6;3;;;2;0;Completed;1,07;9;1,08;9,32;1,1;11;1,07;8,53
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Kostyuk M.;Parry D.;66;114;1030;682;6;1;7;6;;;2;0;Completed;1,2;4,5;1,17;5,78;1,2;6;1,16;5,14
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Martincova T.;Davis L.;47;90;1226;852;7;5;6;2;;;2;0;Completed;1,61;2,3;1,69;2,28;1,69;2,33;1,65;2,24
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Brengle M.;Yastremska D.;54;144;1132;502;6;1;0;6;5;0;1;1;Retired;2,2;1,66;2,17;1,76;2,3;1,76;2,17;1,69
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Zanevska M.;Juvan K.;80;89;892;858;7;6;7;6;;;2;0;Completed;2,2;1,66;2,38;1,64;2,45;1,7;2,26;1,63
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Van Uytvanck A.;Bucsa C.;55;154;1125;444;6;3;6;4;;;2;0;Completed;1,33;3,4;1,31;3,74;1,35;4;1,3;3,51
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Bronzetti L.;Gracheva V.;142;78;511;907;3;6;6;2;6;3;2;1;Completed;2,3;1,61;2,09;1,82;2,36;1,83;2,12;1,73
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Parrizas Diaz N.;Bara I.;63;134;1043;573;6;3;6;1;;;2;0;Completed;1,33;3,4;;;1,5;2,5;1,5;2,5
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Pegula J.;Kalinina A.;21;49;2474;1188;4;6;7;6;7;5;2;1;Completed;1,33;3,4;1,38;3,29;1,41;3,6;1,35;3,19
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Azarenka V.;Udvardy P.;25;95;2166;811;6;3;6;1;;;2;0;Completed;1,05;11;1,03;18,64;1,07;18,64;1,05;11
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Kudermetova V.;Liu C.;32;93;1695;838;6;4;6;4;;;2;0;Completed;1,33;3,4;1,4;3,17;1,4;3,8;1,34;3,29
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Wang Q.;Gauff C.;110;16;714;2655;6;4;6;2;;;2;0;Completed;8;1,08;8,33;1,1;11;1,12;8,22;1,08
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Wang Xiy.;Kuzmova V.;139;160;547;429;7;5;6;3;;;2;0;Completed;2,2;1,66;2,35;1,65;2,45;1,66;2,3;1,62
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Ostapenko J.;Schmiedlova A.;27;87;2035;862;6;7;6;4;6;1;2;1;Completed;1,25;4;1,28;4,07;1,28;4,4;1,25;3,91
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Krejcikova B.;Petkovic A.;4;73;5213;949;6;2;6;0;;;2;0;Completed;1,16;5;1,2;5,13;1,21;5,7;1,16;5,14
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Ruse E.G.;Paolini J.;72;52;951;1153;6;1;6;3;;;2;0;Completed;2;1,8;2,22;1,73;2,22;1,84;2,07;1,75
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Riske A.;Vekic D.;46;79;1271;896;6;2;6;2;;;2;0;Completed;1,66;2,2;1,85;2,04;1,86;2,2;1,76;2,07
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Trevisan M.;Hibino N.;111;125;713;598;6;2;6;3;;;2;0;Completed;1,5;2,62;1,54;2,6;1,58;2,67;1,53;2,48
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Keys M.;Kenin S.;51;13;1153;2762;7;6;7;5;;;2;0;Completed;1,53;2,5;1,48;2,82;1,65;3,05;1,48;2,67
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Teichmann J.;Martic P.;34;57;1620;1097;6;3;6;3;;;2;0;Completed;1,44;2,75;1,44;3;1,48;3,15;1,42;2,85
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Barty A.;Tsurenko L.;1;119;7111;634;6;0;6;1;;;2;0;Completed;1,05;11;1,03;16,3;1,05;20;1,03;12,92
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Cristian J.;Minnen G.;69;84;991;867;7;5;6;4;;;2;0;Completed;1,8;2;1,76;2,16;1,82;2,16;1,75;2,07
6;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Badosa P.;Tomljanovic A.;6;43;4264;1395;6;4;6;0;;;2;0;Completed;1,22;4,33;1,23;4,5;1,26;5,16;1,21;4,28
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Cornet A.;Tomova V.;61;118;1050;639;6;3;6;3;;;2;0;Completed;1,33;3,4;1,38;3,29;1,38;3,45;1,34;3,24
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Peterson R.;Saville D.;82;426;871;122;6;2;6;3;;;2;0;Completed;1,57;2,37;1,7;2,26;1,7;2,44;1,63;2,28
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Stosur S.;Anderson R.;487;169;97;412;6;7;6;3;6;3;2;1;Completed;2,1;1,72;2,03;1,86;2,21;1,86;2,08;1,76
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Kucova K.;Doi M.;96;75;807;926;6;3;7;5;;;2;0;Completed;2,3;1,61;2,36;1,65;2,44;1,68;2,31;1,61
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Cirstea S.;Kvitova P.;38;19;1502;2530;6;2;6;2;;;2;0;Completed;2,75;1,44;2,67;1,53;2,8;1,58;2,56;1,51
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Begu I.;Dodin O.;64;85;1033;866;2;6;7;5;6;3;2;1;Completed;1,4;3;1,43;3,04;1,44;3,26;1,4;2,96
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Mertens E.;Zvonareva V.;26;91;2091;846;6;4;7;5;;;2;0;Completed;1,36;3,2;1,38;3,28;1,4;3,52;1,35;3,18
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Muguruza G.;Burel C.;3;77;5425;914;6;3;6;4;;;2;0;Completed;1,11;6,5;1,09;8,66;1,12;8,75;1,1;7,18
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Kontaveit A.;Siniakova K.;7;48;4231;1220;6;2;6;3;;;2;0;Completed;1,1;7;1,1;8,3;1,13;8,5;1,09;7,45
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Vondrousova M.;Hon P.;41;221;1447;320;6;2;6;3;;;2;0;Completed;1,14;5,5;1,17;5,73;1,18;5,99;1,16;5,27
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Swiatek I.;Dart H.;9;123;3916;619;6;3;6;0;;;2;0;Completed;1,07;9;1,07;10,75;1,09;11;1,06;9,3
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Baptiste H.;Garcia C.;165;70;420;990;4;6;7;6;6;3;2;1;Completed;3;1,4;2,72;1,51;3;1,54;2,72;1,46
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Linette M.;Sevastova A.;53;71;1142;956;6;4;7;5;;;2;0;Completed;2;1,8;1,98;1,91;2,16;1,95;1,99;1,82
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Inglis M.;Fernandez L.A.;133;24;573;2279;6;4;6;2;;;2;0;Completed;7;1,1;8,41;1,1;8,75;1,13;7,33;1,09
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Kasatkina D.;Voegele S.;23;145;2360;497;6;3;6;1;;;2;0;Completed;1,14;5,5;1,13;7,07;1,16;7,07;1,12;6,18
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Samsonova L.;Bektas E.;37;212;1577;331;7;5;6;4;;;2;0;Completed;1,16;5;1,21;4,95;1,21;5,6;1,17;4,96
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Pavlyuchenkova A.;Bondar A.;11;92;2968;844;6;2;6;1;;;2;0;Completed;1,36;3,2;1,39;3,21;1,4;3,25;1,36;3,12
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Halep S.;Frech M.;15;102;2657;744;6;4;6;3;;;2;0;Completed;1,05;11;1,05;12,95;1,05;15;1,04;11,38
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Rybakina E.;Diyas Z.;12;104;2765;732;6;7;7;6;6;1;2;1;Completed;1,11;6,5;1,12;7,44;1,15;7,5;1,11;6,45
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Watson H.;Sherif M.;94;62;819;1049;6;3;5;7;6;2;2;1;Completed;1,72;2,1;1,7;2,26;1,77;2,5;1,68;2,2
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Zidansek T.;Rus A.;29;65;1931;1031;3;6;6;3;7;6;2;1;Completed;1,61;2,3;1,67;2,32;1,7;2,38;1,63;2,27
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Konjuh A.;Rogers S.;58;36;1063;1583;4;6;6;3;7;5;2;1;Completed;2,1;1,72;2,25;1,71;2,28;1,77;2,16;1,7
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Zhang S.;Golubic V.;74;40;946;1452;6;3;6;4;;;2;0;Completed;3,2;1,36;2,94;1,45;3,3;1,45;3,02;1,38
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Tauson C.;Sharma A.;39;97;1459;806;6;3;6;4;;;2;0;Completed;1,16;5;1,21;4,95;1,25;5;1,19;4,61
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Haddad Maia B.;Volynets K.;83;176;868;390;3;6;6;2;6;3;2;1;Completed;1,66;2,2;1,66;2,34;1,8;2,35;1,68;2,2
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Wang Xin.;Li A.;100;56;786;1119;7;6;6;3;;;2;0;Completed;3,5;1,3;3,97;1,29;4,2;1,31;3,7;1,28
6;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;3;Kovinic D.;Jang S.;98;210;799;333;6;3;2;6;6;4;2;1;Completed;2;1,8;2,08;1,82;2,1;1,91;2,01;1,81
